,County,Month,Year,Deaths,AgeGroup,City,Temp
6157,Ramsey,12,2016,79,75-84,St Paul,20.9
6158,Ramsey,12,2016,158,85+,St Paul,20.9
6159,St. Louis,4,2016,11,45-54,Duluth,37.7
6160,St. Louis,4,2016,21,55-64,Duluth,37.7
6161,St. Louis,4,2016,39,65-74,Duluth,37.7
6162,St. Louis,4,2016,49,75-84,Duluth,37.7
6163,St. Louis,4,2016,74,85+,Duluth,37.7
6164,St. Louis,6,2016,16,45-54,Duluth,61.5
6165,St. Louis,6,2016,19,55-64,Duluth,61.5
6166,St. Louis,6,2016,31,65-74,Duluth,61.5
6167,St. Louis,6,2016,34,75-84,Duluth,61.5
6168,St. Louis,6,2016,75,85+,Duluth,61.5
6169,St. Louis,10,2016,12,45-54,Duluth,47.6
6170,St. Louis,10,2016,21,55-64,Duluth,47.6
6171,St. Louis,10,2016,41,65-74,Duluth,47.6
6172,St. Louis,10,2016,46,75-84,Duluth,47.6
6173,St. Louis,10,2016,73,85+,Duluth,47.6
6174,St. Louis,12,2016,12,45-54,Duluth,15.9
6175,St. Louis,12,2016,16,55-64,Duluth,15.9
6176,St. Louis,12,2016,43,65-74,Duluth,15.9
6177,St. Louis,12,2016,36,75-84,Duluth,15.9
6178,St. Louis,12,2016,59,85+,Duluth,15.9
6179,Washington,2,2016,11,45-54,Stillwater,22.2
6180,Washington,2,2016,16,55-64,Stillwater,22.2
6181,Washington,2,2016,11,65-74,Stillwater,22.2
6182,Washington,2,2016,34,75-84,Stillwater,22.2
6183,Washington,2,2016,33,85+,Stillwater,22.2
6184,Washington,5,2016,10,45-54,Stillwater,57.4
6185,Washington,5,2016,11,55-64,Stillwater,57.4
6186,Washington,5,2016,24,65-74,Stillwater,57.4
6187,Washington,5,2016,31,75-84,Stillwater,57.4
6188,Washington,5,2016,52,85+,Stillwater,57.4
6189,Crow Wing,7,2016,10,55-64,Brainerd,69.2
6190,Crow Wing,7,2016,15,75-84,Brainerd,69.2
6191,Crow Wing,7,2016,31,85+,Brainerd,69.2
6192,Crow Wing,12,2016,10,55-64,Brainerd,15.0
6193,Crow Wing,12,2016,11,65-74,Brainerd,15.0
6194,Crow Wing,12,2016,26,85+,Brainerd,15.0
6195,Dakota,2,2016,18,55-64,Hastings,22.5
6196,Dakota,2,2016,43,65-74,Hastings,22.5
6197,Dakota,2,2016,37,75-84,Hastings,22.5
6198,Dakota,2,2016,64,85+,Hastings,22.5
6199,Dakota,3,2016,24,55-64,Hastings,39.0
6200,Dakota,3,2016,39,65-74,Hastings,39.0
6201,Dakota,3,2016,48,75-84,Hastings,39.0
6202,Dakota,3,2016,76,85+,Hastings,39.0
6203,Dakota,5,2016,21,55-64,Hastings,56.9
6204,Dakota,5,2016,44,65-74,Hastings,56.9
6205,Dakota,5,2016,44,75-84,Hastings,56.9
6206,Dakota,5,2016,69,85+,Hastings,56.9
6207,Dakota,6,2016,27,55-64,Hastings,67.8
6208,Dakota,6,2016,32,65-74,Hastings,67.8
6209,Dakota,6,2016,34,75-84,Hastings,67.8
6210,Dakota,6,2016,63,85+,Hastings,67.8
6211,Dakota,11,2016,24,55-64,Hastings,43.7
6212,Dakota,11,2016,40,65-74,Hastings,43.7
6213,Dakota,11,2016,64,75-84,Hastings,43.7
6214,Dakota,11,2016,89,85+,Hastings,43.7
6215,Isanti,4,2016,10,55-64,Cambridge,42.3
6216,Isanti,4,2016,12,85+,Cambridge,42.3
6217,Olmsted,1,2016,13,55-64,Rochester,14.8
6218,Olmsted,1,2016,15,65-74,Rochester,14.8
6219,Olmsted,1,2016,32,75-84,Rochester,14.8
6220,Olmsted,1,2016,53,85+,Rochester,14.8
6221,Olmsted,4,2016,13,55-64,Rochester,47.0
6222,Olmsted,4,2016,28,75-84,Rochester,47.0
6223,Olmsted,4,2016,28,85+,Rochester,47.0
6224,Olmsted,6,2016,14,55-64,Rochester,68.7
6225,Olmsted,6,2016,17,75-84,Rochester,68.7
6226,Olmsted,6,2016,30,85+,Rochester,68.7
6227,Olmsted,7,2016,12,55-64,Rochester,71.5
6228,Olmsted,7,2016,10,65-74,Rochester,71.5
6229,Olmsted,7,2016,14,75-84,Rochester,71.5
6230,Olmsted,7,2016,35,85+,Rochester,71.5
6231,Olmsted,8,2016,12,55-64,Rochester,70.1
6232,Olmsted,8,2016,21,75-84,Rochester,70.1
6233,Olmsted,8,2016,30,85+,Rochester,70.1
6234,Olmsted,9,2016,12,55-64,Rochester,64.4
6235,Olmsted,9,2016,15,65-74,Rochester,64.4
6236,Olmsted,9,2016,17,75-84,Rochester,64.4
6237,Olmsted,9,2016,38,85+,Rochester,64.4
6238,Olmsted,10,2016,12,55-64,Rochester,52.0
6239,Olmsted,10,2016,13,65-74,Rochester,52.0
6240,Olmsted,10,2016,27,75-84,Rochester,52.0
6241,Olmsted,10,2016,30,85+,Rochester,52.0
6242,Olmsted,11,2016,11,55-64,Rochester,42.8
6243,Olmsted,11,2016,17,65-74,Rochester,42.8
6244,Olmsted,11,2016,13,75-84,Rochester,42.8
6245,Olmsted,11,2016,31,85+,Rochester,42.8
6246,Olmsted,12,2016,15,55-64,Rochester,18.4
6247,Olmsted,12,2016,19,65-74,Rochester,18.4
6248,Olmsted,12,2016,31,75-84,Rochester,18.4
6249,Olmsted,12,2016,35,85+,Rochester,18.4
6250,St. Louis,1,2016,25,55-64,Duluth,12.8
6251,St. Louis,1,2016,28,65-74,Duluth,12.8
6252,St. Louis,1,2016,37,75-84,Duluth,12.8
6253,St. Louis,1,2016,70,85+,Duluth,12.8
6254,St. Louis,2,2016,20,55-64,Duluth,17.3
6255,St. Louis,2,2016,27,65-74,Duluth,17.3
6256,St. Louis,2,2016,43,75-84,Duluth,17.3
6257,St. Louis,2,2016,61,85+,Duluth,17.3
6258,St. Louis,3,2016,24,55-64,Duluth,31.6
6259,St. Louis,3,2016,30,65-74,Duluth,31.6
6260,St. Louis,3,2016,35,75-84,Duluth,31.6
6261,St. Louis,3,2016,61,85+,Duluth,31.6
6262,St. Louis,5,2016,21,55-64,Duluth,53.2
6263,St. Louis,5,2016,39,65-74,Duluth,53.2
6264,St. Louis,5,2016,38,75-84,Duluth,53.2
6265,St. Louis,5,2016,51,85+,Duluth,53.2
6266,St. Louis,7,2016,24,55-64,Duluth,67.1
6267,St. Louis,7,2016,36,65-74,Duluth,67.1
6268,St. Louis,7,2016,33,75-84,Duluth,67.1
6269,St. Louis,7,2016,47,85+,Duluth,67.1
6270,St. Louis,8,2016,21,55-64,Duluth,67.5
6271,St. Louis,8,2016,21,65-74,Duluth,67.5
6272,St. Louis,8,2016,44,75-84,Duluth,67.5
6273,St. Louis,8,2016,67,85+,Duluth,67.5
6274,St. Louis,9,2016,20,55-64,Duluth,59.9
6275,St. Louis,9,2016,27,65-74,Duluth,59.9
6276,St. Louis,9,2016,42,75-84,Duluth,59.9
6277,St. Louis,9,2016,53,85+,Duluth,59.9
6278,St. Louis,11,2016,21,55-64,Duluth,40.2
6279,St. Louis,11,2016,35,65-74,Duluth,40.2
6280,St. Louis,11,2016,44,75-84,Duluth,40.2
6281,St. Louis,11,2016,66,85+,Duluth,40.2
6282,Stearns,1,2016,11,55-64,St Cloud,13.9
6283,Stearns,1,2016,14,65-74,St Cloud,13.9
6284,Stearns,1,2016,26,75-84,St Cloud,13.9
6285,Stearns,1,2016,35,85+,St Cloud,13.9
6286,Stearns,2,2016,10,55-64,St Cloud,22.3
6287,Stearns,2,2016,11,65-74,St Cloud,22.3
6288,Stearns,2,2016,19,75-84,St Cloud,22.3
6289,Stearns,2,2016,31,85+,St Cloud,22.3
6290,Stearns,3,2016,10,55-64,St Cloud,38.3
6291,Stearns,3,2016,10,65-74,St Cloud,38.3
6292,Stearns,3,2016,32,75-84,St Cloud,38.3
6293,Stearns,3,2016,33,85+,St Cloud,38.3
6294,Stearns,6,2016,16,55-64,St Cloud,67.3
6295,Stearns,6,2016,15,65-74,St Cloud,67.3
6296,Stearns,6,2016,12,75-84,St Cloud,67.3
6297,Stearns,6,2016,23,85+,St Cloud,67.3
6298,Stearns,8,2016,10,55-64,St Cloud,69.3
6299,Stearns,8,2016,19,65-74,St Cloud,69.3
6300,Stearns,8,2016,16,75-84,St Cloud,69.3
6301,Stearns,8,2016,33,85+,St Cloud,69.3
6302,Stearns,9,2016,12,55-64,St Cloud,61.7
6303,Stearns,9,2016,14,65-74,St Cloud,61.7
6304,Stearns,9,2016,22,75-84,St Cloud,61.7
6305,Stearns,9,2016,33,85+,St Cloud,61.7
6306,Stearns,10,2016,11,55-64,St Cloud,48.9
6307,Stearns,10,2016,11,65-74,St Cloud,48.9
6308,Stearns,10,2016,22,75-84,St Cloud,48.9
6309,Stearns,10,2016,51,85+,St Cloud,48.9
6310,Stearns,12,2016,11,55-64,St Cloud,17.5
6311,Stearns,12,2016,13,65-74,St Cloud,17.5
6312,Stearns,12,2016,27,75-84,St Cloud,17.5
6313,Stearns,12,2016,29,85+,St Cloud,17.5
6314,Washington,1,2016,14,55-64,Stillwater,15.1
6315,Washington,1,2016,26,65-74,Stillwater,15.1
6316,Washington,1,2016,42,75-84,Stillwater,15.1
6317,Washington,1,2016,43,85+,Stillwater,15.1
6318,Washington,3,2016,13,55-64,Stillwater,38.8
6319,Washington,3,2016,22,65-74,Stillwater,38.8
6320,Washington,3,2016,39,75-84,Stillwater,38.8
6321,Washington,3,2016,46,85+,Stillwater,38.8
6322,Washington,4,2016,13,55-64,Stillwater,46.0
6323,Washington,4,2016,25,65-74,Stillwater,46.0
6324,Washington,4,2016,39,75-84,Stillwater,46.0
6325,Washington,4,2016,51,85+,Stillwater,46.0
6326,Washington,6,2016,11,55-64,Stillwater,67.8
6327,Washington,6,2016,21,65-74,Stillwater,67.8
6328,Washington,6,2016,19,75-84,Stillwater,67.8
6329,Washington,6,2016,56,85+,Stillwater,67.8
6330,Washington,7,2016,18,55-64,Stillwater,71.9
6331,Washington,7,2016,14,65-74,Stillwater,71.9
6332,Washington,7,2016,24,75-84,Stillwater,71.9
6333,Washington,7,2016,55,85+,Stillwater,71.9
6334,Washington,8,2016,21,55-64,Stillwater,70.5
6335,Washington,8,2016,22,65-74,Stillwater,70.5
6336,Washington,8,2016,37,75-84,Stillwater,70.5
6337,Washington,8,2016,44,85+,Stillwater,70.5
6338,Washington,9,2016,17,55-64,Stillwater,62.9
6339,Washington,9,2016,28,65-74,Stillwater,62.9
6340,Washington,9,2016,27,75-84,Stillwater,62.9
6341,Washington,9,2016,47,85+,Stillwater,62.9
6342,Washington,10,2016,14,55-64,Stillwater,50.7
6343,Washington,10,2016,20,65-74,Stillwater,50.7
6344,Washington,10,2016,40,75-84,Stillwater,50.7
6345,Washington,10,2016,64,85+,Stillwater,50.7
6346,Washington,11,2016,14,55-64,Stillwater,42.6
6347,Washington,11,2016,29,65-74,Stillwater,42.6
6348,Washington,11,2016,27,75-84,Stillwater,42.6
6349,Washington,11,2016,56,85+,Stillwater,42.6
6350,Washington,12,2016,17,55-64,Stillwater,19.5
6351,Washington,12,2016,21,65-74,Stillwater,19.5
6352,Washington,12,2016,33,75-84,Stillwater,19.5
6353,Washington,12,2016,52,85+,Stillwater,19.5
6354,Wright,2,2016,13,55-64,Buffalo,21.2
6355,Wright,2,2016,13,65-74,Buffalo,21.2
6356,Wright,2,2016,22,75-84,Buffalo,21.2
6357,Wright,2,2016,21,85+,Buffalo,21.2
6358,Wright,3,2016,14,55-64,Buffalo,37.5
6359,Wright,3,2016,15,65-74,Buffalo,37.5
6360,Wright,3,2016,21,75-84,Buffalo,37.5
6361,Wright,3,2016,22,85+,Buffalo,37.5
6362,Wright,12,2016,12,55-64,Buffalo,18.8
6363,Wright,12,2016,19,65-74,Buffalo,18.8
6364,Wright,12,2016,11,75-84,Buffalo,18.8
6365,Wright,12,2016,30,85+,Buffalo,18.8
6366,Becker,10,2016,10,65-74,Detroit Lakes,47.7
6367,Becker,10,2016,13,85+,Detroit Lakes,47.7
6368,Blue Earth,3,2016,11,65-74,Mankato,40.2
6369,Blue Earth,3,2016,17,85+,Mankato,40.2
6370,Clay,9,2016,12,65-74,Moorhead,62.7
6371,Clay,9,2016,13,85+,Moorhead,62.7
6372,Clay,11,2016,12,65-74,Moorhead,41.8
6373,Clay,11,2016,21,85+,Moorhead,41.8
6374,Crow Wing,1,2016,13,65-74,Brainerd,11.8
6375,Crow Wing,1,2016,17,85+,Brainerd,11.8
6376,Crow Wing,3,2016,14,65-74,Brainerd,36.1
6377,Crow Wing,3,2016,16,75-84,Brainerd,36.1
6378,Crow Wing,3,2016,17,85+,Brainerd,36.1
6379,Crow Wing,4,2016,12,65-74,Brainerd,42.5
6380,Crow Wing,4,2016,19,85+,Brainerd,42.5
6381,Crow Wing,6,2016,20,65-74,Brainerd,64.5
6382,Crow Wing,6,2016,14,75-84,Brainerd,64.5
6383,Crow Wing,6,2016,24,85+,Brainerd,64.5
6384,Crow Wing,9,2016,10,65-74,Brainerd,59.5
6385,Crow Wing,9,2016,15,75-84,Brainerd,59.5
6386,Crow Wing,9,2016,29,85+,Brainerd,59.5
6387,Crow Wing,10,2016,16,65-74,Brainerd,47.4
6388,Crow Wing,10,2016,18,75-84,Brainerd,47.4
6389,Crow Wing,10,2016,29,85+,Brainerd,47.4
6390,Crow Wing,11,2016,13,65-74,Brainerd,38.9
6391,Crow Wing,11,2016,21,75-84,Brainerd,38.9
6392,Crow Wing,11,2016,25,85+,Brainerd,38.9
6393,Douglas,2,2016,10,65-74,Alexandria,21.6
6394,Douglas,2,2016,11,75-84,Alexandria,21.6
6395,Douglas,2,2016,20,85+,Alexandria,21.6
6396,Goodhue,6,2016,12,65-74,Red Wing,69.4
6397,Goodhue,6,2016,12,85+,Red Wing,69.4
6398,Itasca,1,2016,12,65-74,Grand Rapids,11.5
6399,Itasca,1,2016,23,85+,Grand Rapids,11.5
6400,Itasca,3,2016,11,65-74,Grand Rapids,34.2
6401,Itasca,3,2016,10,85+,Grand Rapids,34.2
6402,Itasca,4,2016,10,65-74,Grand Rapids,40.8
6403,Itasca,4,2016,12,75-84,Grand Rapids,40.8
6404,Itasca,4,2016,18,85+,Grand Rapids,40.8
6405,Kandiyohi,2,2016,10,65-74,Willmar,21.8
6406,Kandiyohi,2,2016,12,85+,Willmar,21.8
6407,Olmsted,2,2016,10,65-74,Rochester,22.6
6408,Olmsted,2,2016,21,75-84,Rochester,22.6
6409,Olmsted,2,2016,37,85+,Rochester,22.6
6410,Olmsted,3,2016,12,65-74,Rochester,38.5
6411,Olmsted,3,2016,23,75-84,Rochester,38.5
6412,Olmsted,3,2016,47,85+,Rochester,38.5
6413,Olmsted,5,2016,12,65-74,Rochester,58.9
6414,Olmsted,5,2016,18,75-84,Rochester,58.9
6415,Olmsted,5,2016,30,85+,Rochester,58.9
6416,Sherburne,2,2016,10,65-74,Elk River,21.9
6417,Sherburne,2,2016,17,75-84,Elk River,21.9
6418,Sherburne,2,2016,13,85+,Elk River,21.9
6419,Sherburne,5,2016,14,65-74,Elk River,58.0
6420,Sherburne,5,2016,11,75-84,Elk River,58.0
6421,Sherburne,5,2016,14,85+,Elk River,58.0
6422,Sherburne,6,2016,10,65-74,Elk River,68.2
6423,Sherburne,6,2016,13,85+,Elk River,68.2
6424,Stearns,4,2016,10,65-74,St Cloud,44.8
6425,Stearns,4,2016,27,75-84,St Cloud,44.8
6426,Stearns,4,2016,28,85+,St Cloud,44.8
6427,Stearns,5,2016,15,65-74,St Cloud,57.1
6428,Stearns,5,2016,17,75-84,St Cloud,57.1
6429,Stearns,5,2016,27,85+,St Cloud,57.1
6430,Stearns,11,2016,18,65-74,St Cloud,40.1
6431,Stearns,11,2016,19,75-84,St Cloud,40.1
6432,Stearns,11,2016,34,85+,St Cloud,40.1
6433,Wright,1,2016,11,65-74,Buffalo,14.1
6434,Wright,1,2016,25,75-84,Buffalo,14.1
6435,Wright,1,2016,28,85+,Buffalo,14.1
6436,Wright,4,2016,13,65-74,Buffalo,45.0
6437,Wright,4,2016,18,75-84,Buffalo,45.0
6438,Wright,4,2016,32,85+,Buffalo,45.0
6439,Wright,5,2016,10,65-74,Buffalo,58.2
6440,Wright,5,2016,16,75-84,Buffalo,58.2
6441,Wright,5,2016,25,85+,Buffalo,58.2
6442,Wright,6,2016,12,65-74,Buffalo,69.5
6443,Wright,6,2016,14,75-84,Buffalo,69.5
6444,Wright,6,2016,23,85+,Buffalo,69.5
6445,Wright,8,2016,10,65-74,Buffalo,70.4
6446,Wright,8,2016,12,75-84,Buffalo,70.4
6447,Wright,8,2016,18,85+,Buffalo,70.4
6448,Wright,9,2016,11,65-74,Buffalo,64.4
6449,Wright,9,2016,19,75-84,Buffalo,64.4
6450,Wright,9,2016,22,85+,Buffalo,64.4
6451,Wright,10,2016,12,65-74,Buffalo,51.4
6452,Wright,10,2016,22,75-84,Buffalo,51.4
6453,Wright,10,2016,29,85+,Buffalo,51.4
6454,Wright,11,2016,15,65-74,Buffalo,43.7
6455,Wright,11,2016,15,75-84,Buffalo,43.7
6456,Wright,11,2016,25,85+,Buffalo,43.7
6457,Becker,4,2016,12,75-84,Detroit Lakes,42.9
6458,Blue Earth,6,2016,10,75-84,Mankato,70.5
6459,Blue Earth,6,2016,15,85+,Mankato,70.5
6460,Blue Earth,8,2016,14,75-84,Mankato,70.8
6461,Blue Earth,8,2016,17,85+,Mankato,70.8
6462,Brown,3,2016,10,75-84,New Ulm,38.4
6463,Carver,3,2016,14,75-84,Chaska,38.5
6464,Carver,3,2016,16,85+,Chaska,38.5
6465,Carver,5,2016,11,75-84,Chaska,57.0
6466,Carver,9,2016,14,75-84,Chaska,63.5
6467,Carver,9,2016,13,85+,Chaska,63.5
6468,Carver,10,2016,16,75-84,Chaska,50.2
6469,Carver,10,2016,16,85+,Chaska,50.2
6470,Carver,11,2016,10,75-84,Chaska,41.6
6471,Carver,11,2016,20,85+,Chaska,41.6
6472,Carver,12,2016,11,75-84,Chaska,17.6
6473,Carver,12,2016,23,85+,Chaska,17.6
6474,Clay,5,2016,14,75-84,Moorhead,60.6
6475,Clay,5,2016,17,85+,Moorhead,60.6
6476,Crow Wing,2,2016,14,75-84,Brainerd,19.3
6477,Crow Wing,2,2016,21,85+,Brainerd,19.3
6478,Crow Wing,5,2016,12,75-84,Brainerd,55.3
6479,Crow Wing,5,2016,24,85+,Brainerd,55.3
6480,Crow Wing,8,2016,14,75-84,Brainerd,67.9
6481,Crow Wing,8,2016,17,85+,Brainerd,67.9
6482,Douglas,3,2016,11,75-84,Alexandria,37.9
6483,Douglas,3,2016,23,85+,Alexandria,37.9
6484,Douglas,5,2016,11,75-84,Alexandria,58.0
6485,Douglas,5,2016,15,85+,Alexandria,58.0
6486,Douglas,7,2016,11,75-84,Alexandria,70.9
6487,Douglas,7,2016,13,85+,Alexandria,70.9
6488,Douglas,12,2016,11,75-84,Alexandria,15.5
6489,Douglas,12,2016,25,85+,Alexandria,15.5
6490,Fillmore,9,2016,11,75-84,Preston,63.5
6491,Freeborn,1,2016,14,75-84,Albert Lea,14.2
6492,Freeborn,1,2016,14,85+,Albert Lea,14.2
6493,Freeborn,2,2016,12,75-84,Albert Lea,23.4
6494,Freeborn,2,2016,10,85+,Albert Lea,23.4
6495,Freeborn,3,2016,10,75-84,Albert Lea,38.4
6496,Freeborn,7,2016,14,75-84,Albert Lea,71.7
6497,Freeborn,7,2016,12,85+,Albert Lea,71.7
6498,Goodhue,1,2016,10,75-84,Red Wing,15.7
6499,Goodhue,1,2016,18,85+,Red Wing,15.7
6500,Goodhue,2,2016,15,75-84,Red Wing,23.2
6501,Goodhue,2,2016,24,85+,Red Wing,23.2
6502,Goodhue,3,2016,14,75-84,Red Wing,40.0
6503,Goodhue,3,2016,24,85+,Red Wing,40.0
6504,Goodhue,7,2016,11,75-84,Red Wing,73.5
6505,Goodhue,7,2016,12,85+,Red Wing,73.5
6506,Goodhue,8,2016,13,75-84,Red Wing,72.4
6507,Goodhue,8,2016,15,85+,Red Wing,72.4
6508,Goodhue,10,2016,12,75-84,Red Wing,53.0
6509,Goodhue,10,2016,14,85+,Red Wing,53.0
6510,Goodhue,11,2016,10,75-84,Red Wing,43.6
6511,Goodhue,11,2016,16,85+,Red Wing,43.6
6512,Hubbard,5,2016,12,75-84,Park Rapids,57.0
6513,Isanti,6,2016,12,75-84,Cambridge,64.7
6514,Isanti,9,2016,11,75-84,Cambridge,59.9
6515,Isanti,9,2016,11,85+,Cambridge,59.9
6516,Itasca,2,2016,11,75-84,Grand Rapids,17.4
6517,Itasca,2,2016,19,85+,Grand Rapids,17.4
6518,Itasca,5,2016,16,75-84,Grand Rapids,55.3
6519,Itasca,5,2016,13,85+,Grand Rapids,55.3
6520,Itasca,6,2016,10,75-84,Grand Rapids,62.8
6521,Itasca,6,2016,10,85+,Grand Rapids,62.8
6522,Itasca,8,2016,15,75-84,Grand Rapids,67.6
6523,Itasca,12,2016,11,75-84,Grand Rapids,13.6
6524,Itasca,12,2016,13,85+,Grand Rapids,13.6
6525,Kandiyohi,12,2016,12,75-84,Willmar,15.1
6526,Kandiyohi,12,2016,15,85+,Willmar,15.1
6527,Lyon,5,2016,10,75-84,Marshall,60.8
6528,Lyon,5,2016,11,85+,Marshall,60.8
6529,Mille Lacs,3,2016,10,75-84,Milaca,36.2
6530,Mille Lacs,3,2016,14,85+,Milaca,36.2
6531,Mower,1,2016,10,75-84,Austin,14.1
6532,Mower,1,2016,18,85+,Austin,14.1
6533,Mower,3,2016,13,75-84,Austin,37.8
6534,Mower,3,2016,19,85+,Austin,37.8
6535,Mower,10,2016,12,75-84,Austin,51.7
6536,Mower,10,2016,17,85+,Austin,51.7
6537,Mower,12,2016,10,75-84,Austin,19.3
6538,Mower,12,2016,18,85+,Austin,19.3
6539,Sherburne,4,2016,11,75-84,Elk River,45.1
6540,Sherburne,7,2016,14,75-84,Elk River,71.9
6541,Sherburne,7,2016,13,85+,Elk River,71.9
6542,Sherburne,8,2016,14,75-84,Elk River,70.7
6543,Sherburne,8,2016,12,85+,Elk River,70.7
6544,Sherburne,11,2016,17,75-84,Elk River,40.7
6545,Sherburne,11,2016,13,85+,Elk River,40.7
6546,Sherburne,12,2016,12,75-84,Elk River,18.3
6547,Sherburne,12,2016,12,85+,Elk River,18.3
6548,Stearns,7,2016,17,75-84,St Cloud,70.4
6549,Stearns,7,2016,25,85+,St Cloud,70.4
6550,Winona,2,2016,15,75-84,Winona,23.3
6551,Winona,2,2016,17,85+,Winona,23.3
6552,Winona,8,2016,10,75-84,Winona,73.7
6553,Winona,8,2016,14,85+,Winona,73.7
6554,Wright,7,2016,12,75-84,Buffalo,71.9
6555,Wright,7,2016,26,85+,Buffalo,71.9
6556,Aitkin,8,2016,12,85+,Aitkin,68.6
6557,Becker,3,2016,13,85+,Detroit Lakes,36.9
6558,Becker,6,2016,11,85+,Detroit Lakes,65.2
6559,Becker,7,2016,10,85+,Detroit Lakes,69.6
6560,Becker,8,2016,10,85+,Detroit Lakes,68.2
6561,Becker,9,2016,12,85+,Detroit Lakes,60.4
6562,Becker,12,2016,10,85+,Detroit Lakes,14.3
6563,Blue Earth,1,2016,30,85+,Mankato,16.6
6564,Blue Earth,2,2016,22,85+,Mankato,24.7
6565,Blue Earth,4,2016,18,85+,Mankato,49.0
6566,Blue Earth,5,2016,15,85+,Mankato,60.3
6567,Blue Earth,7,2016,12,85+,Mankato,72.4
6568,Blue Earth,9,2016,25,85+,Mankato,64.8
6569,Blue Earth,10,2016,21,85+,Mankato,52.0
6570,Blue Earth,11,2016,22,85+,Mankato,43.0
6571,Blue Earth,12,2016,23,85+,Mankato,19.4
6572,Brown,1,2016,11,85+,New Ulm,14.7
6573,Brown,2,2016,12,85+,New Ulm,23.3
6574,Brown,4,2016,15,85+,New Ulm,47.5
6575,Brown,6,2016,11,85+,New Ulm,69.0
6576,Brown,7,2016,16,85+,New Ulm,70.9
6577,Brown,9,2016,15,85+,New Ulm,63.7
6578,Brown,10,2016,17,85+,New Ulm,50.5
6579,Brown,11,2016,10,85+,New Ulm,41.9
6580,Brown,12,2016,19,85+,New Ulm,17.6
6581,Carver,1,2016,22,85+,Chaska,13.8
6582,Carver,2,2016,12,85+,Chaska,21.9
6583,Carver,4,2016,12,85+,Chaska,46.0
6584,Carver,6,2016,19,85+,Chaska,68.1
6585,Carver,7,2016,22,85+,Chaska,71.7
6586,Carver,8,2016,18,85+,Chaska,70.5
6587,Chippewa,2,2016,10,85+,Montevideo,22.6
6588,Clay,1,2016,26,85+,Moorhead,13.2
6589,Clay,2,2016,16,85+,Moorhead,23.6
6590,Clay,3,2016,14,85+,Moorhead,38.3
6591,Clay,4,2016,23,85+,Moorhead,43.9
6592,Clay,6,2016,10,85+,Moorhead,68.8
6593,Clay,7,2016,14,85+,Moorhead,71.9
6594,Clay,8,2016,15,85+,Moorhead,70.3
6595,Clay,10,2016,13,85+,Moorhead,49.3
6596,Douglas,1,2016,16,85+,Alexandria,13.5
6597,Douglas,4,2016,15,85+,Alexandria,44.0
6598,Douglas,6,2016,12,85+,Alexandria,67.3
6599,Douglas,8,2016,14,85+,Alexandria,69.6
6600,Douglas,9,2016,15,85+,Alexandria,61.7
6601,Douglas,10,2016,17,85+,Alexandria,49.2
6602,Douglas,11,2016,15,85+,Alexandria,40.5
6603,Fillmore,1,2016,11,85+,Preston,14.8
6604,Fillmore,2,2016,12,85+,Preston,22.4
6605,Fillmore,5,2016,12,85+,Preston,56.3
6606,Fillmore,11,2016,11,85+,Preston,41.9
6607,Fillmore,12,2016,11,85+,Preston,20.3
6608,Freeborn,4,2016,11,85+,Albert Lea,47.3
6609,Freeborn,5,2016,18,85+,Albert Lea,58.2
6610,Freeborn,6,2016,14,85+,Albert Lea,70.7
6611,Freeborn,10,2016,15,85+,Albert Lea,51.7
6612,Freeborn,11,2016,11,85+,Albert Lea,42.6
6613,Freeborn,12,2016,15,85+,Albert Lea,18.2
6614,Goodhue,4,2016,13,85+,Red Wing,47.4
6615,Goodhue,5,2016,11,85+,Red Wing,58.7
6616,Goodhue,9,2016,18,85+,Red Wing,65.5
6617,Goodhue,12,2016,21,85+,Red Wing,20.7
6618,Houston,3,2016,13,85+,Caledonia,37.6
6619,Hubbard,9,2016,10,85+,Park Rapids,60.1
6620,Isanti,2,2016,10,85+,Cambridge,19.7
6621,Isanti,5,2016,10,85+,Cambridge,57.1
